======================================================
 量子ハンター (永続キャッシュ・等差アクセル総力戦仕様) Step: 0.01
 Device: cuda | Seed: 42 | Base LR: 1e-05
======================================================

Epoch    1 | Cost: 1.084773 | Acc: 33.33% (Best: 33.33% @ Ep1) | LR: 0.000010 | Rev: 0/99999
Epoch  804 | Cost: 0.414675 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  805 | Cost: 0.413912 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  806 | Cost: 0.413191 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  807 | Cost: 0.436688 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 1/99999
Epoch  808 | Cost: 0.415146 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  809 | Cost: 0.431354 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 1/99999
Epoch  810 | Cost: 0.411302 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  811 | Cost: 0.426425 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 1/99999
Epoch  812 | Cost: 0.426468 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 2/99999
Epoch  813 | Cost: 0.418375 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  814 | Cost: 0.416977 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  815 | Cost: 0.443461 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 1/99999
Epoch  816 | Cost: 0.420617 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  817 | Cost: 0.422333 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 1/99999
Epoch  818 | Cost: 0.422042 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  819 | Cost: 0.429240 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 1/99999
Epoch  820 | Cost: 0.420101 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  821 | Cost: 0.413553 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000010 | Rev: 0/99999
Epoch  822 | Cost: 0.424367 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 1/99999
Epoch  823 | Cost: 0.420485 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 0/99999
Epoch  824 | Cost: 0.423416 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 1/99999
Epoch  825 | Cost: 0.426482 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 2/99999
Epoch  826 | Cost: 0.404576 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 0/99999
Epoch  827 | Cost: 0.429849 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 1/99999
Epoch  828 | Cost: 0.439745 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 2/99999
Epoch  829 | Cost: 0.442285 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 3/99999
Epoch  830 | Cost: 0.427763 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 0/99999
Epoch  831 | Cost: 0.419579 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000020 | Rev: 0/99999
Epoch  832 | Cost: 0.431466 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 1/99999
Epoch  833 | Cost: 0.436294 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 2/99999
Epoch  834 | Cost: 0.409153 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 0/99999
Epoch  835 | Cost: 0.435983 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 1/99999
Epoch  836 | Cost: 0.421629 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 0/99999
Epoch  837 | Cost: 0.416505 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 0/99999
Epoch  838 | Cost: 0.435265 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 1/99999
Epoch  839 | Cost: 0.426379 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 0/99999
Epoch  840 | Cost: 0.413299 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 0/99999
Epoch  841 | Cost: 0.422366 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000030 | Rev: 1/99999
Epoch  842 | Cost: 0.434517 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 2/99999
Epoch  843 | Cost: 0.412511 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 0/99999
Epoch  844 | Cost: 0.433143 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 1/99999
Epoch  845 | Cost: 0.407799 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 0/99999
Epoch  846 | Cost: 0.420796 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 1/99999
Epoch  847 | Cost: 0.413139 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 0/99999
Epoch  848 | Cost: 0.408361 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 0/99999
Epoch  849 | Cost: 0.413786 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 1/99999
Epoch  850 | Cost: 0.423750 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 2/99999
Epoch  851 | Cost: 0.433230 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000040 | Rev: 3/99999
Epoch  852 | Cost: 0.426486 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 0/99999
Epoch  853 | Cost: 0.417454 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 0/99999
Epoch  854 | Cost: 0.430240 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 1/99999
Epoch  855 | Cost: 0.419219 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 0/99999
Epoch  856 | Cost: 0.414072 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 0/99999
Epoch  857 | Cost: 0.421517 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 1/99999
Epoch  858 | Cost: 0.396701 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 0/99999
Epoch  859 | Cost: 0.421509 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 1/99999
Epoch  860 | Cost: 0.397776 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 0/99999
Epoch  861 | Cost: 0.422913 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000050 | Rev: 1/99999
Epoch  862 | Cost: 0.417447 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 0/99999
Epoch  863 | Cost: 0.415238 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 0/99999
Epoch  864 | Cost: 0.417624 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 1/99999
Epoch  865 | Cost: 0.413781 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 0/99999
Epoch  866 | Cost: 0.411508 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 0/99999
Epoch  867 | Cost: 0.434612 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 1/99999
Epoch  868 | Cost: 0.415897 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 0/99999
Epoch  869 | Cost: 0.417465 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 1/99999
Epoch  870 | Cost: 0.417566 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 2/99999
Epoch  871 | Cost: 0.415255 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000060 | Rev: 0/99999
Epoch  872 | Cost: 0.420031 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 1/99999
Epoch  873 | Cost: 0.407677 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 0/99999
Epoch  874 | Cost: 0.424543 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 1/99999
Epoch  875 | Cost: 0.430521 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 2/99999
Epoch  876 | Cost: 0.421935 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 0/99999
Epoch  877 | Cost: 0.408792 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 0/99999
Epoch  878 | Cost: 0.409442 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 1/99999
Epoch  879 | Cost: 0.410615 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 2/99999
Epoch  880 | Cost: 0.424251 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 3/99999
Epoch  881 | Cost: 0.403219 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000070 | Rev: 0/99999
Epoch  882 | Cost: 0.399678 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 0/99999
Epoch  883 | Cost: 0.403757 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 1/99999
Epoch  884 | Cost: 0.425004 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 2/99999
Epoch  885 | Cost: 0.406664 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 0/99999
Epoch  886 | Cost: 0.407973 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 1/99999
Epoch  887 | Cost: 0.415041 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 2/99999
Epoch  888 | Cost: 0.414949 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 0/99999
Epoch  889 | Cost: 0.404328 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 0/99999
Epoch  890 | Cost: 0.407523 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 1/99999
Epoch  891 | Cost: 0.414354 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000080 | Rev: 2/99999
Epoch  892 | Cost: 0.415679 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 3/99999
Epoch  893 | Cost: 0.408796 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 0/99999
Epoch  894 | Cost: 0.411837 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 1/99999
Epoch  895 | Cost: 0.430218 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 2/99999
Epoch  896 | Cost: 0.397612 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 0/99999
Epoch  897 | Cost: 0.412024 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 1/99999
Epoch  898 | Cost: 0.401268 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 0/99999
Epoch  899 | Cost: 0.406670 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 1/99999
Epoch  900 | Cost: 0.394667 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 0/99999
Epoch  901 | Cost: 0.404901 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000090 | Rev: 1/99999
Epoch  902 | Cost: 0.402086 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 0/99999
Epoch  903 | Cost: 0.406822 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 1/99999
Epoch  904 | Cost: 0.420655 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 2/99999
Epoch  905 | Cost: 0.439937 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 3/99999
Epoch  906 | Cost: 0.411031 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 0/99999
Epoch  907 | Cost: 0.413466 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 1/99999
Epoch  908 | Cost: 0.407291 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 0/99999
Epoch  909 | Cost: 0.405503 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 0/99999
Epoch  910 | Cost: 0.414468 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 1/99999
Epoch  911 | Cost: 0.387515 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000100 | Rev: 0/99999
Epoch  912 | Cost: 0.408603 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 1/99999
Epoch  913 | Cost: 0.406443 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 0/99999
Epoch  914 | Cost: 0.387519 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 0/99999
Epoch  915 | Cost: 0.412434 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 1/99999
Epoch  916 | Cost: 0.418205 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 2/99999
Epoch  917 | Cost: 0.408239 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 0/99999
Epoch  918 | Cost: 0.406279 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 0/99999
Epoch  919 | Cost: 0.391928 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 0/99999
Epoch  920 | Cost: 0.401451 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 1/99999
Epoch  921 | Cost: 0.400682 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000110 | Rev: 0/99999
Epoch  922 | Cost: 0.404432 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 1/99999
Epoch  923 | Cost: 0.397114 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 0/99999
Epoch  924 | Cost: 0.383766 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 0/99999
Epoch  925 | Cost: 0.398532 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 1/99999
Epoch  926 | Cost: 0.394644 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 0/99999
Epoch  927 | Cost: 0.398295 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 1/99999
Epoch  928 | Cost: 0.395425 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 0/99999
Epoch  929 | Cost: 0.405288 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 1/99999
Epoch  930 | Cost: 0.391010 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 0/99999
Epoch  931 | Cost: 0.390699 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000120 | Rev: 0/99999
Epoch  932 | Cost: 0.391460 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 1/99999
Epoch  933 | Cost: 0.394263 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 2/99999
Epoch  934 | Cost: 0.402522 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 3/99999
Epoch  935 | Cost: 0.388732 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 0/99999
Epoch  936 | Cost: 0.369776 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 0/99999
Epoch  937 | Cost: 0.389029 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 1/99999
Epoch  938 | Cost: 0.397990 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 2/99999
Epoch  939 | Cost: 0.391326 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 0/99999
Epoch  940 | Cost: 0.404780 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 1/99999
Epoch  941 | Cost: 0.393746 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000130 | Rev: 0/99999
Epoch  942 | Cost: 0.384480 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 0/99999
Epoch  943 | Cost: 0.389801 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 1/99999
Epoch  944 | Cost: 0.396619 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 2/99999
Epoch  945 | Cost: 0.380271 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 0/99999
Epoch  946 | Cost: 0.393432 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 1/99999
Epoch  947 | Cost: 0.391360 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 0/99999
Epoch  948 | Cost: 0.390680 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 0/99999
Epoch  949 | Cost: 0.384357 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 0/99999
Epoch  950 | Cost: 0.388816 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 1/99999
Epoch  951 | Cost: 0.406882 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000140 | Rev: 2/99999
Epoch  952 | Cost: 0.379148 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 0/99999
Epoch  953 | Cost: 0.376968 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 0/99999
Epoch  954 | Cost: 0.379913 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 1/99999
Epoch  955 | Cost: 0.385541 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 2/99999
Epoch  956 | Cost: 0.389865 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 3/99999
Epoch  957 | Cost: 0.379413 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 0/99999
Epoch  958 | Cost: 0.383593 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 1/99999
Epoch  959 | Cost: 0.395573 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 2/99999
Epoch  960 | Cost: 0.368986 | Acc: 91.67% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 0/99999
Epoch  961 | Cost: 0.384966 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000150 | Rev: 1/99999
Epoch  962 | Cost: 0.387603 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 2/99999
Epoch  963 | Cost: 0.390420 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 3/99999
Epoch  964 | Cost: 0.367942 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 0/99999
Epoch  965 | Cost: 0.375988 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 1/99999
Epoch  966 | Cost: 0.381128 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 2/99999
Epoch  967 | Cost: 0.364220 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 0/99999
Epoch  968 | Cost: 0.389543 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 1/99999
Epoch  969 | Cost: 0.377267 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 0/99999
Epoch  970 | Cost: 0.370242 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 0/99999
Epoch  971 | Cost: 0.378103 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000160 | Rev: 1/99999
Epoch  972 | Cost: 0.383302 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 2/99999
Epoch  973 | Cost: 0.386320 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 3/99999
Epoch  974 | Cost: 0.367623 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 0/99999
Epoch  975 | Cost: 0.384598 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 1/99999
Epoch  976 | Cost: 0.359186 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 0/99999
Epoch  977 | Cost: 0.363927 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 1/99999
Epoch  978 | Cost: 0.374361 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 2/99999
Epoch  979 | Cost: 0.383139 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 3/99999
Epoch  980 | Cost: 0.384625 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 4/99999
Epoch  981 | Cost: 0.394853 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000170 | Rev: 5/99999
Epoch  982 | Cost: 0.377208 | Acc: 88.89% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 0/99999
Epoch  983 | Cost: 0.369579 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 0/99999
Epoch  984 | Cost: 0.359234 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 0/99999
Epoch  985 | Cost: 0.370133 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 1/99999
Epoch  986 | Cost: 0.384393 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 2/99999
Epoch  987 | Cost: 0.380401 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 0/99999
Epoch  988 | Cost: 0.355880 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 0/99999
Epoch  989 | Cost: 0.365884 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 1/99999
Epoch  990 | Cost: 0.393335 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 2/99999
Epoch  991 | Cost: 0.378103 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000180 | Rev: 0/99999
Epoch  992 | Cost: 0.355207 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 0/99999
Epoch  993 | Cost: 0.382189 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 1/99999
Epoch  994 | Cost: 0.380036 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 0/99999
Epoch  995 | Cost: 0.373094 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 0/99999
Epoch  996 | Cost: 0.377088 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 1/99999
Epoch  997 | Cost: 0.380328 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 2/99999
Epoch  998 | Cost: 0.361990 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 0/99999
Epoch  999 | Cost: 0.362694 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 1/99999
Epoch 1000 | Cost: 0.376778 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 2/99999
Epoch 1001 | Cost: 0.359655 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000190 | Rev: 0/99999
Epoch 1002 | Cost: 0.384855 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 1/99999
Epoch 1003 | Cost: 0.375547 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 0/99999
Epoch 1004 | Cost: 0.363564 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 0/99999
Epoch 1005 | Cost: 0.367673 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 1/99999
Epoch 1006 | Cost: 0.360104 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 0/99999
Epoch 1007 | Cost: 0.359909 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 0/99999
Epoch 1008 | Cost: 0.376961 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 1/99999
Epoch 1009 | Cost: 0.355127 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 0/99999
Epoch 1010 | Cost: 0.366044 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 1/99999
Epoch 1011 | Cost: 0.361942 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000200 | Rev: 0/99999
Epoch 1012 | Cost: 0.366952 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000210 | Rev: 1/99999
Epoch 1013 | Cost: 0.382059 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000210 | Rev: 2/99999
Epoch 1014 | Cost: 0.358520 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000210 | Rev: 0/99999
Epoch 1015 | Cost: 0.360746 | Acc: 86.11% (Best: 91.67% @ Ep772) | LR: 0.000210 | Rev: 1/99999
